#nx=3 [0.00000000000E+00,2.50000000000E+01] [2.50000000000E+01,5.00000000000E+01] [5.00000000000E+01,7.50000000000E+01] [7.50000000000E+01,1.00000000000E+02] [1.00000000000E+02,1.25000000000E+02] [1.25000000000E+02,1.50000000000E+02] [1.50000000000E+02,1.75000000000E+02] [1.75000000000E+02,2.00000000000E+02] [2.00000000000E+02,2.50000000000E+02] [2.50000000000E+02,3.00000000000E+02] [3.00000000000E+02,3.50000000000E+02] [3.50000000000E+02,4.00000000000E+02] [4.00000000000E+02,4.50000000000E+02] [4.50000000000E+02,5.00000000000E+02] [5.00000000000E+02,6.00000000000E+02] [6.00000000000E+02,8.00000000000E+02] 
../RRa/RRajob_highstat/046/00/WpJ.WpJ_RRa.RRa.ptw.s4600.tab.gz 8.31076557205E-04 1.33738937875E-03 4.35702635933E-04 1.70634387486E-03 1.14165447899E-03 3.56273598371E-04 2.15954008604E-03 6.55919476216E-04 5.17799241755E-04 1.81757267830E-03 4.37812987942E-04 5.43509746595E-04 3.34050494387E-04 2.19494568996E-04 7.12728819868E-04 2.17612687435E-04
../RRa/RRajob_highstat/1474/00/WpJ.WpJ_RRa.RRa.ptw.s147400.tab.gz 6.70633533409E-04 6.64986405063E-04 7.08476847416E-04 6.09858697987E-04 8.75298797501E-04 1.07147455859E-03 8.03609117774E-04 8.61216290970E-05 1.33071458823E-03 1.32176559391E-03 6.76689437116E-04 2.70479403334E-03 9.02599944438E-04 1.52847042821E-03 8.71294885195E-04 1.15900835415E-04
../RRa/RRajob_highstat/755/00/WpJ.WpJ_RRa.RRa.ptw.s75500.tab.gz 5.18099823983E-04 1.08165423929E-04 1.89980447422E-03 2.75177121604E-04 1.31633969043E-04 8.52683946022E-04 3.70161637858E-04 2.40804575249E-03 3.65890869793E-04 6.02774676224E-05 8.92918839280E-04 1.67232174652E-03 3.83549196823E-04 2.76513998029E-03 4.11784881201E-04 8.94882201124E-05
../RRa/RRajob_highstat/826/00/WpJ.WpJ_RRa.RRa.ptw.s82600.tab.gz 6.67347489727E-04 1.64502315674E-03 2.76063150186E-04 9.17004092384E-04 2.83784620375E-04 7.43841852033E-04 6.56805825642E-04 1.68671272852E-04 7.34859423608E-04 9.82903583095E-04 1.35216842125E-03 7.59065668224E-04 1.00025327194E-03 1.03000976241E-03 1.63036825596E-03 2.54226304940E-05
../RRa/RRajob_highstat/459/00/WpJ.WpJ_RRa.RRa.ptw.s45900.tab.gz 6.90131909945E-04 7.52196589938E-05 6.17177934279E-04 1.86316765835E-03 1.76643137397E-04 7.57911723076E-05 6.04890090137E-04 6.28368005799E-04 1.74733741540E-03 5.55471516251E-04 2.65299917662E-04 1.01625317098E-03 9.35399854622E-04 3.85327975326E-05 1.28689576306E-04 5.07017674448E-04
../RRa/RRajob_highstat/1434/00/WpJ.WpJ_RRa.RRa.ptw.s143400.tab.gz 6.67347489727E-04 8.04527404678E-04 3.06289124770E-04 6.00288651092E-04 1.64265519700E-03 3.52948023928E-05 1.72009086042E-04 3.62517067277E-04 3.61295026349E-04 2.64749040864E-04 2.24230011978E-04 1.09022703121E-03 7.47072093447E-04 2.67195667778E-04 3.44549862255E-04 5.24168847341E-04
../RRa/RRajob_highstat/751/00/WpJ.WpJ_RRa.RRa.ptw.s75100.tab.gz 8.13711223189E-04 3.37346576931E-04 4.51264994953E-04 7.84474275563E-04 3.59834986441E-04 7.72619287009E-04 4.53168212847E-04 1.38466004299E-05 1.83057036540E-03 2.44021773615E-04 3.22770903126E-04 9.25522521736E-05 3.83549196823E-04 4.80713874299E-04 3.81463442905E-04 7.58045578944E-04
../RRa/RRajob_highstat/384/00/WpJ.WpJ_RRa.RRa.ptw.s38400.tab.gz 8.13711223189E-04 9.73222414837E-04 9.01037609614E-04 6.58807106972E-04 5.84119367126E-04 1.32189954612E-04 1.00595475226E-03 4.02143426575E-04 9.62538455626E-04 2.54063372610E-04 2.11368903656E-04 3.58822028487E-04 3.77588069925E-04 1.00535405971E-03 1.54278249676E-04 1.35177322920E-03
../RRa/RRajob_highstat/455/00/WpJ.WpJ_RRa.RRa.ptw.s45500.tab.gz 6.70633533409E-04 5.99114806800E-04 1.59400698198E-03 6.71266163446E-04 9.63905751440E-04 2.83470824263E-04 9.58500288803E-04 6.11143488895E-05 3.67341426355E-04 1.06081385381E-04 1.15335951549E-03 1.72533740357E-03 7.36715160603E-04 0.00000000000E+00 1.10972275645E-03 9.66143586807E-05
../RRa/RRajob_highstat/088/00/WpJ.WpJ_RRa.RRa.ptw.s8800.tab.gz 6.70633533409E-04 2.93475605572E-04 1.96616996167E-03 1.14007048492E-04 1.50476497777E-03 1.12866054895E-04 2.38768026979E-04 3.00284347014E-03 4.20631761830E-05 1.49653757119E-05 6.18541451863E-04 2.36577288531E-04 4.58169026404E-04 1.51312822991E-04 1.10972275645E-03 1.47935584580E-04
../RRa/RRajob_highstat/1481/00/WpJ.WpJ_RRa.RRa.ptw.s148100.tab.gz 6.70633533409E-04 7.90171804900E-04 2.69171484054E-04 1.94858015436E-03 5.64793061446E-04 4.02015130020E-04 5.21426356388E-04 2.03481378768E-04 2.22726107833E-04 1.35961062547E-03 1.15008301099E-04 3.91957669881E-04 9.35399854622E-04 1.03470187392E-03 1.75553257130E-03 1.04498081677E-03
../RRa/RRajob_highstat/868/00/WpJ.WpJ_RRa.RRa.ptw.s86800.tab.gz 6.87063567773E-04 2.93475605572E-04 9.58433487170E-04 8.55565896236E-04 3.40752469170E-04 8.08045606174E-04 7.08181195287E-04 3.34777691615E-04 2.95757941716E-04 4.56506330594E-04 1.13390595354E-04 2.36577288531E-04 7.47072093447E-04 5.73164537522E-04 6.20045726246E-04 9.10318175389E-04
../RRa/RRajob_highstat/1295/00/WpJ.WpJ_RRa.RRa.ptw.s129500.tab.gz 6.37140554766E-04 9.73222414837E-04 4.51264994953E-04 6.94498567198E-05 1.52642730534E-03 7.74887966236E-04 5.37969948135E-04 5.90481746650E-04 1.54016247221E-03 2.27644852283E-04 1.13390595354E-04 3.58822028487E-04 9.35399854622E-04 3.24224342216E-04 1.01028051118E-03 5.42409090754E-04
../RRa/RRajob_highstat/1160/00/WpJ.WpJ_RRa.RRa.ptw.s116000.tab.gz 8.13711223189E-04 3.37346576931E-04 3.06289124770E-04 9.90392660472E-04 2.80394184835E-04 1.24182628271E-04 2.65165557403E-04 1.49090174326E-04 2.52757262666E-03 2.39312488601E-04 1.51902755282E-03 9.25522521736E-05 1.00025327194E-03 7.00871756282E-05 3.14746453206E-04 1.13597736702E-04
../RRa/RRajob_highstat/380/00/WpJ.WpJ_RRa.RRa.ptw.s38000.tab.gz 8.13711223189E-04 8.04527404678E-04 6.17177934279E-04 5.89029964766E-04 9.63905751440E-04 1.24182628271E-04 2.65165557403E-04 1.76639736138E-03 1.87727670394E-03 2.14901084807E-04 6.18541451863E-04 1.09022703121E-03 3.83549196823E-04 1.43476198948E-04 1.10972275645E-03 5.50229237920E-05
../RRa/RRajob_highstat/1208/00/WpJ.WpJ_RRa.RRa.ptw.s120800.tab.gz 6.67347489727E-04 7.52196589938E-05 2.76063150186E-04 2.09059424300E-03 5.84119367126E-04 1.91618658152E-03 9.97723421432E-04 5.10347419737E-04 6.96818293276E-04 1.27441933647E-03 1.15335951549E-03 1.01625317098E-03 9.02599944438E-04 4.90604800082E-04 1.54278249676E-04 9.97620779857E-04
../RRa/RRajob_highstat/793/00/WpJ.WpJ_RRa.RRa.ptw.s79300.tab.gz 6.90131909945E-04 1.64502315674E-03 1.89980447422E-03 1.07827745758E-04 3.59834986441E-04 8.08045606174E-04 7.08181195287E-04 5.44079518024E-04 2.84764637308E-04 4.53332742027E-05 2.11368903656E-04 7.59065668224E-04 3.34050494387E-04 1.06629982700E-03 3.81463442905E-04 5.23101626352E-04
../RRa/RRajob_highstat/409/00/WpJ.WpJ_RRa.RRa.ptw.s40900.tab.gz 6.67347489727E-04 1.08165423929E-04 7.08476847416E-04 3.71649358708E-04 1.64265519700E-03 4.02015130020E-04 5.21426356388E-04 6.08305671526E-04 5.09590665675E-04 5.77985825750E-04 3.22770903126E-04 1.67232174652E-03 6.43608094485E-04 1.19655100456E-03 3.44549862255E-04 1.76189594879E-04
../RRa/RRajob_highstat/864/00/WpJ.WpJ_RRa.RRa.ptw.s86400.tab.gz 5.18099823983E-04 6.64986405063E-04 4.35702635933E-04 2.22834244268E-04 1.76643137397E-04 1.12866054895E-04 2.38768026979E-04 5.89995284451E-04 5.86492072585E-04 8.43118083077E-04 2.24230011978E-04 2.70479403334E-03 8.39761350188E-04 1.07753905142E-04 1.28689576306E-04 1.65198748042E-05
../RRa/RRajob_highstat/497/00/WpJ.WpJ_RRa.RRa.ptw.s49700.tab.gz 6.70633533409E-04 1.33738937875E-03 1.23550915062E-04 1.49048203265E-04 2.83784620375E-04 2.83470824263E-04 9.58500288803E-04 8.80164694474E-04 4.14381831297E-05 6.32324488686E-04 2.65299917662E-04 5.43509746595E-04 7.26433482139E-04 4.10175710985E-05 1.63036825596E-03 4.59014553911E-04
../RRa/RRajob_highstat/1255/00/WpJ.WpJ_RRa.RRa.ptw.s125500.tab.gz 8.31076557205E-04 2.27968394064E-04 6.53390259247E-04 3.90679208856E-04 1.31633969043E-04 1.32189954612E-04 1.00595475226E-03 7.57061838387E-05 2.99370634293E-04 2.17673027775E-04 1.35216842125E-03 3.43003871064E-04 1.32512785896E-03 5.70506723860E-04 4.11784881201E-04 1.20629479729E-03
../RRa/RRajob_highstat/1120/00/WpJ.WpJ_RRa.RRa.ptw.s112000.tab.gz 5.18099823983E-04 1.18080326299E-03 3.90789107521E-04 4.77977448794E-05 8.75298797501E-04 7.72619287009E-04 4.53168212847E-04 5.01309233819E-05 3.50338874438E-05 4.55972721542E-04 8.92918839280E-04 1.14761793554E-03 7.83542040438E-04 9.44551083740E-04 8.71294885195E-04 8.36794532906E-04
../RRa/RRajob_highstat/1069/00/WpJ.WpJ_RRa.RRa.ptw.s106900.tab.gz 6.87063567773E-04 2.47202323822E-04 3.91940692881E-04 2.18804303226E-04 1.14165447899E-03 3.52948023928E-05 1.72009086042E-04 5.02277036665E-04 1.70699857048E-03 7.80534626426E-04 6.76689437116E-04 5.56481418316E-05 4.58169026404E-04 7.25421833018E-04 7.12728819868E-04 2.43374615111E-05
../RRa/RRajob_highstat/701/00/WpJ.WpJ_RRa.RRa.ptw.s70100.tab.gz 6.52098803359E-04 2.64164459568E-04 3.58300869464E-04 9.46712137441E-04 1.30595677408E-03 7.57911723076E-05 0.00000000000E+00 8.55753112013E-04 4.82281760164E-04 1.23887079528E-04 4.37812987942E-04 1.12335803189E-04 1.01583656085E-03 7.84891349762E-04 1.18679005227E-04 6.37259232785E-05
../RRa/RRajob_highstat/405/00/WpJ.WpJ_RRa.RRa.ptw.s40500.tab.gz 6.87063567773E-04 1.76369501918E-03 1.17930630238E-03 2.78393191301E-04 1.08446608267E-03 7.43841852033E-04 6.04890090137E-04 1.10495626896E-03 4.44200107925E-04 8.08161467578E-05 0.00000000000E+00 6.98437048478E-04 6.39747412811E-04 6.46228910928E-04 6.87198870642E-04 1.82146807165E-03
../RRa/RRajob_highstat/038/00/WpJ.WpJ_RRa.RRa.ptw.s3800.tab.gz 8.13711223189E-04 7.15116803254E-04 1.40899953989E-03 1.13830957129E-03 3.09613648521E-04 8.52683946022E-04 6.56805825642E-04 1.51443581734E-04 1.26093951033E-03 8.10185171875E-04 2.24361864797E-04 2.08757081427E-04 4.35945147297E-04 1.39685711517E-03 7.99421523928E-04 2.23047164904E-04
../RRa/RRajob_highstat/109/00/WpJ.WpJ_RRa.RRa.ptw.s10900.tab.gz 6.27499074440E-04 1.55316001771E-03 3.44898167484E-04 1.13318926661E-03 2.32562091924E-03 1.07147455859E-03 3.70161637858E-04 6.13150643667E-05 1.64269021097E-03 7.39172669880E-04 1.52559314382E-03 1.84883827236E-04 7.79642670707E-04 1.06436073060E-03 5.58187266874E-04 1.00968211955E-03
../RRa/RRajob_highstat/818/00/WpJ.WpJ_RRa.RRa.ptw.s81800.tab.gz 6.68699827611E-04 1.80490534299E-04 8.40032194388E-04 1.11878749778E-03 7.53687495675E-04 3.56273598371E-04 8.03609117774E-04 4.11580776740E-04 7.68713709354E-04 8.30111614127E-04 9.41319229533E-04 1.14081429610E-03 8.16654874054E-04 2.57343680441E-03 2.82415615264E-04 2.99724264437E-05
../RRa/RRajob_highstat/1029/00/WpJ.WpJ_RRa.RRa.ptw.s102900.tab.gz 5.96415613772E-04 6.89230537591E-04 1.71933027556E-03 1.12599304701E-03 5.30464230634E-04 2.95735094284E-04 2.15954008604E-03 2.05449339049E-03 2.72736599039E-04 6.53440795318E-04 6.90091001386E-04 2.00147789838E-03 9.02599944438E-04 1.57914982410E-05 3.94628304801E-04 2.41950149825E-04
../RRa/RRajob_highstat/330/00/WpJ.WpJ_RRa.RRa.ptw.s33000.tab.gz 5.96415613772E-04 1.23886592653E-04 8.25857671878E-04 1.24108918856E-04 0.00000000000E+00 1.07810611343E-03 1.12473097198E-03 1.31473456033E-04 1.73741654492E-03 3.43355257067E-04 3.43559074256E-04 1.61823513211E-04 7.47072093447E-04 4.25171128155E-04 2.89041434680E-03 8.89363091941E-04
../RRa/RRajob_highstat/401/00/WpJ.WpJ_RRa.RRa.ptw.s40100.tab.gz 6.68699827611E-04 3.77319512764E-04 2.25594484911E-03 7.95850279333E-04 1.92771772320E-04 7.87133822696E-04 1.58543742342E-03 7.34755326819E-04 3.60387827144E-04 1.55097037088E-03 3.40292457419E-04 1.65920143959E-03 5.75350804369E-04 2.16349697082E-04 1.15199420289E-04 0.00000000000E+00
../RRa/RRajob_highstat/034/00/WpJ.WpJ_RRa.RRa.ptw.s3400.tab.gz 8.13711223189E-04 4.59392935598E-04 9.01037609614E-04 8.59348801159E-06 5.88611731403E-04 1.69223090638E-04 3.00430818112E-04 8.38396460923E-04 8.86739291049E-05 3.50341944022E-04 2.15404253605E-04 2.48285324999E-04 7.36715160603E-04 2.08564642556E-05 2.34403969946E-04 1.06069698679E-03
../RRa/RRajob_highstat/814/00/WpJ.WpJ_RRa.RRa.ptw.s81400.tab.gz 6.27499074440E-04 6.17394930201E-04 9.90451160114E-05 1.33515141850E-04 8.37649830001E-04 7.49224260592E-04 2.41691360468E-04 7.55233494356E-04 6.36153551386E-04 8.65996984907E-04 1.20649885634E-03 5.66518972459E-04 9.58977572619E-04 3.33421556691E-04 3.06575886758E-04 6.49111979953E-04
../RRa/RRajob_highstat/447/00/WpJ.WpJ_RRa.RRa.ptw.s44700.tab.gz 6.67347489727E-04 1.40952896248E-03 2.36907469273E-04 2.73115711746E-04 2.32598367522E-04 5.65321067250E-04 6.19060701559E-04 2.94471274632E-04 7.12834100450E-04 1.13317733958E-03 1.00616285954E-03 2.20278536498E-04 3.77588069925E-04 8.64259832954E-04 8.39762906178E-04 2.57010537118E-04
../RRa/RRajob_highstat/518/00/WpJ.WpJ_RRa.RRa.ptw.s51800.tab.gz 6.37140554766E-04 1.51325771760E-04 1.13251346532E-03 1.55603451201E-04 1.50476497777E-03 5.40025698299E-04 1.93155977325E-04 2.25115436029E-04 1.83506635035E-03 6.80427474935E-04 1.67704616101E-03 6.56718048285E-04 6.39747412811E-04 8.05310295098E-04 3.44549862255E-04 6.70125775510E-04
../RRa/RRajob_highstat/1449/00/WpJ.WpJ_RRa.RRa.ptw.s144900.tab.gz 8.31076557205E-04 2.10543092061E-04 1.43852979493E-03 1.28882457262E-03 4.50597063195E-04 3.57519539551E-04 3.28426451613E-04 9.99136675488E-04 6.53919851223E-04 4.90076698410E-04 1.33436932040E-03 1.81230347804E-04 1.00025327194E-03 1.64110643153E-03 1.20015259549E-03 9.98187519730E-04
../RRa/RRajob_highstat/1314/00/WpJ.WpJ_RRa.RRa.ptw.s131400.tab.gz 6.52098803359E-04 1.13431417494E-03 5.76073905605E-04 1.33897547831E-05 2.82429200055E-04 7.07275030267E-04 6.54245972312E-04 2.96171817050E-04 2.71934852162E-03 2.93234467949E-04 1.99112538930E-04 1.61257260613E-04 5.78344684899E-04 9.80075074633E-04 1.28689576306E-04 1.04695726160E-03
../RRa/RRajob_highstat/372/00/WpJ.WpJ_RRa.RRa.ptw.s37200.tab.gz 6.27499074440E-04 1.00856866881E-03 1.28121190877E-04 7.19009024766E-04 8.95627459707E-04 6.29234807310E-04 1.22214078164E-03 4.51868853606E-04 9.08507328094E-04 1.28931157113E-03 3.79504698498E-04 3.04922032603E-05 1.71260994514E-04 4.84810897697E-05 1.44466029986E-03 1.90057100247E-05
../RRa/RRajob_highstat/810/00/WpJ.WpJ_RRa.RRa.ptw.s81000.tab.gz 6.68699827611E-04 3.37208705622E-04 6.08943831958E-04 1.46880729343E-03 6.98992039932E-04 9.77256803008E-05 4.53168212847E-04 8.84728618740E-04 4.85761057315E-05 3.86608543031E-04 2.24406155846E-04 9.96338465838E-04 7.26433482139E-04 3.81354819538E-05 6.86805270248E-04 4.85522453635E-04
../RRa/RRajob_highstat/443/00/WpJ.WpJ_RRa.RRa.ptw.s44300.tab.gz 5.96415613772E-04 3.50766856285E-04 3.07157708238E-04 1.42134264518E-04 4.10640218083E-04 1.07509419467E-04 2.27509117728E-04 2.03960511221E-03 4.08937524377E-04 1.58945071343E-04 5.62393140340E-04 6.30714470378E-04 8.16654874054E-04 4.28456376323E-04 5.10741465717E-04 5.14149274740E-05
../RRa/RRajob_highstat/1496/00/WpJ.WpJ_RRa.RRa.ptw.s149600.tab.gz 5.96415613772E-04 1.07374645648E-04 6.27671562726E-04 1.15345176678E-03 7.76920474620E-04 7.45123979205E-04 6.04890090137E-04 6.65132267376E-04 7.79033483858E-04 3.27875681052E-04 4.67165287016E-04 4.39339588935E-04 7.79642670707E-04 5.23658989729E-05 1.54278249676E-04 1.29572381077E-03
../RRa/RRajob_highstat/076/00/WpJ.WpJ_RRa.RRa.ptw.s7600.tab.gz 6.68699827611E-04 3.10812279379E-04 1.74174534859E-04 7.73986333704E-04 5.66092945963E-04 5.44821640997E-04 1.42002188742E-03 0.00000000000E+00 2.45967401542E-04 4.99562231424E-04 7.06956853510E-04 6.29318450064E-04 4.35945147297E-04 8.38836466508E-05 3.56388068043E-04 5.76971596787E-04
../RRa/RRajob_highstat/1361/00/WpJ.WpJ_RRa.RRa.ptw.s136100.tab.gz 0.00000000000E+00 1.12714538562E-03 7.43240266600E-04 1.65975322218E-03 9.48100746262E-04 7.29773991854E-05 5.37969948135E-04 1.23858508065E-03 1.27007013644E-04 3.34332464563E-04 6.02926905678E-04 1.04158418454E-03 7.36715160603E-04 1.54847461851E-03 6.72767206087E-04 1.30086957026E-03
../RRa/RRajob_highstat/856/00/WpJ.WpJ_RRa.RRa.ptw.s85600.tab.gz 6.27499074440E-04 1.15538537586E-04 6.85133446715E-04 1.46712155179E-04 3.34999936754E-04 2.87001042236E-03 5.64619784317E-04 3.70729564007E-04 9.55794290227E-04 1.91026808567E-03 1.49876740434E-03 3.00726215969E-04 4.58169026404E-04 1.37851295968E-03 0.00000000000E+00 3.09358234278E-04
../RRa/RRajob_highstat/489/00/WpJ.WpJ_RRa.RRa.ptw.s48900.tab.gz 8.13711223189E-04 1.15538537586E-04 2.69910269608E-04 3.31045413151E-04 2.74825670710E-04 6.29948685470E-04 4.54614811315E-04 6.54118936709E-04 7.44613396439E-04 1.78245149373E-04 3.31398775142E-04 7.04715193840E-04 1.71260994514E-04 1.64816627026E-03 1.27835928384E-03 6.91633952311E-04
../RRa/RRajob_highstat/1175/00/WpJ.WpJ_RRa.RRa.ptw.s117500.tab.gz 6.87063567773E-04 3.46156372101E-05 2.69171484054E-04 4.44512406661E-04 1.45893138480E-04 1.22818308998E-03 2.13454120981E-04 9.73301007537E-04 9.49247852656E-04 3.73933949907E-04 4.44760827510E-04 1.08030704069E-03 9.58977572619E-04 2.74568203414E-04 7.45884743862E-04 3.97866858802E-05
../RRa/RRajob_highstat/927/00/WpJ.WpJ_RRa.RRa.ptw.s92700.tab.gz 6.37140554766E-04 1.45811446477E-03 1.92193424178E-04 2.23157994560E-04 8.80210647725E-04 3.08767984178E-04 7.41230595182E-04 1.17358800224E-03 7.70862618608E-05 9.84807455374E-04 7.55942735897E-04 9.61685024999E-04 7.83542040438E-04 1.22036025968E-03 1.75553257130E-03 2.00032736316E-03
../RRa/RRajob_highstat/1409/00/WpJ.WpJ_RRa.RRa.ptw.s140900.tab.gz 6.90131909945E-04 2.08715984875E-04 9.83390105864E-05 2.95228719926E-05 4.80871118197E-04 2.71589409890E-04 2.54120360431E-04 1.14225584805E-03 2.02446705341E-03 5.59093513654E-05 6.11318562664E-05 6.01502722252E-04 8.39761350188E-04 6.10992955158E-04 4.30780422609E-04 2.61364561922E-04
../RRa/RRajob_highstat/1040/00/WpJ.WpJ_RRa.RRa.ptw.s104000.tab.gz 5.18099823983E-04 6.69892383592E-04 6.84730376138E-04 7.44576792909E-04 3.40752469170E-04 1.91944309165E-04 7.39810741419E-04 2.78927565755E-04 7.68762786868E-05 5.95962772290E-04 3.94648618920E-04 1.35699586036E-03 5.75350804369E-04 5.45899113993E-04 7.01768269020E-04 1.69133903398E-05
../RRa/RRajob_highstat/072/00/WpJ.WpJ_RRa.RRa.ptw.s7200.tab.gz 8.31076557205E-04 1.25060540133E-03 5.19952483837E-04 3.59161442327E-04 5.08408023268E-04 4.83914975432E-04 1.84497218831E-04 4.48341042373E-04 9.81905002048E-04 5.28122154775E-04 6.92562073979E-04 1.94242937532E-03 6.43608094485E-04 2.68266627336E-03 2.73193973823E-04 2.75513323981E-05
../RRa/RRajob_highstat/781/00/WpJ.WpJ_RRa.RRa.ptw.s78100.tab.gz 6.70633533409E-04 5.16323764198E-04 2.58223907675E-04 5.39396442287E-04 1.06275134186E-03 5.47834744673E-04 7.60547983074E-04 4.02151912327E-05 4.47135123946E-04 5.08683590690E-04 4.90055825756E-04 1.31835984402E-04 3.34050494387E-04 1.69197600166E-05 1.52200364871E-04 8.92461354026E-04
../RRa/RRajob_highstat/852/00/WpJ.WpJ_RRa.RRa.ptw.s85200.tab.gz 5.18099823983E-04 1.75771139121E-04 7.96488208899E-04 6.47795575016E-04 7.96568492461E-04 2.28594415076E-04 1.12045049947E-03 1.03621729278E-03 6.53024866901E-04 1.34936961219E-03 9.44615695798E-04 1.02644600540E-03 3.84705394575E-04 1.24637485621E-03 6.80121981911E-04 8.86699665217E-05
../RRa/RRajob_highstat/485/00/WpJ.WpJ_RRa.RRa.ptw.s48500.tab.gz 6.67347489727E-04 1.09273310889E-03 9.20699767044E-05 2.35544820838E-05 6.50465806669E-04 9.49541306172E-05 6.19787056896E-04 2.80080087409E-04 1.30694642838E-03 1.21051588313E-03 8.20774623583E-04 1.02155384757E-03 5.78344684899E-04 2.65594551764E-04 9.67000714011E-04 3.40342121712E-04
../RRa/RRajob_highstat/1135/00/WpJ.WpJ_RRa.RRa.ptw.s113500.tab.gz 6.90131909945E-04 1.44088006071E-04 7.37876435000E-04 1.18374388478E-03 1.89787138017E-04 5.38874767655E-04 1.09482597589E-03 4.67369231449E-04 1.41797546708E-03 1.11602016358E-04 1.07259645311E-03 1.69811682641E-04 9.35399854622E-04 1.68342610431E-04 1.24925633290E-03 5.50859603264E-04
../RRa/RRajob_highstat/1000/00/WpJ.WpJ_RRa.RRa.ptw.s100000.tab.gz 6.52098803359E-04 1.68897500119E-03 9.58433487170E-04 2.02415982604E-03 3.22581002655E-04 6.35089472114E-05 3.13862517274E-04 1.19482948891E-03 2.37548350589E-04 6.68295486823E-04 5.66358439070E-04 4.28416328999E-04 3.84705394575E-04 5.64895268532E-04 1.28448257942E-04 2.41180645164E-03
../RRa/RRajob_highstat/189/00/WpJ.WpJ_RRa.RRa.ptw.s18900.tab.gz 6.90131909945E-04 6.32965620639E-04 2.25594484911E-03 6.48419987874E-04 6.65946818543E-04 1.70990061747E-03 6.42443384749E-04 2.49709428751E-04 1.57301376371E-04 1.31611514932E-04 2.47611921304E-04 3.19339683173E-04 9.58977572619E-04 1.31977021244E-03 1.96083384260E-04 2.78950973571E-04
../RRa/RRajob_highstat/898/00/WpJ.WpJ_RRa.RRa.ptw.s89800.tab.gz 6.52098803359E-04 2.77145741049E-04 1.13251346532E-03 5.25641748982E-04 1.11787344086E-04 1.26797933302E-03 8.19590153320E-04 6.53708551565E-04 3.44515632226E-04 4.04773357611E-05 1.67235746239E-03 9.98603183878E-04 3.77588069925E-04 1.87343735936E-03 7.34099874649E-04 1.38017735480E-03
../RRa/RRajob_highstat/969/00/WpJ.WpJ_RRa.RRa.ptw.s96900.tab.gz 6.37140554766E-04 1.21225465443E-03 8.25857671878E-04 2.34637691277E-03 1.14187147926E-03 1.41701849828E-03 2.87530025706E-04 7.25783015674E-04 2.89389418424E-05 5.41159309453E-04 2.60253163666E-03 5.13118812456E-04 3.34050494387E-04 8.68402931042E-04 4.72800666673E-04 1.78187783312E-03
../RRa/RRajob_highstat/026/00/WpJ.WpJ_RRa.RRa.ptw.s2600.tab.gz 6.37140554766E-04 1.74055790025E-04 2.69910269608E-04 2.08710098114E-04 2.80394184835E-04 4.10003449598E-04 1.90641516536E-03 2.64550933587E-04 7.36521600262E-04 2.03831841786E-03 8.17476566808E-05 5.48251612521E-04 6.43608094485E-04 2.61897086214E-04 8.49203441087E-04 6.00950209084E-05
../RRa/RRajob_highstat/481/00/WpJ.WpJ_RRa.RRa.ptw.s48100.tab.gz 6.52098803359E-04 2.18902885874E-03 7.96488208899E-04 7.94980649222E-04 2.31057475107E-04 6.67380826117E-05 1.11576200885E-04 1.17736043146E-04 6.68247568755E-04 1.27231629741E-03 1.87192231209E-03 5.90333540102E-04 5.75350804369E-04 7.25958002458E-04 1.52200364871E-04 8.16308517961E-04
../RRa/RRajob_highstat/894/00/WpJ.WpJ_RRa.RRa.ptw.s89400.tab.gz 6.90131909945E-04 2.49038421151E-04 2.58223907675E-04 1.58866980437E-04 2.80394184835E-04 1.34057326356E-04 3.29011168220E-04 1.17223487567E-03 2.39544742419E-05 2.32479164276E-03 2.61526907649E-04 2.89061566542E-04 8.39761350188E-04 5.48165308475E-05 1.44466029986E-03 2.12336101615E-04
../RRa/RRajob_highstat/598/00/WpJ.WpJ_RRa.RRa.ptw.s59800.tab.gz 6.67347489727E-04 7.77536672411E-04 5.19952483837E-04 9.85115527447E-04 8.95627459707E-04 2.49364759504E-04 9.97723421432E-04 9.54954294934E-04 1.20873733831E-03 4.90742378521E-04 3.56282996708E-04 3.85936728670E-04 7.83542040438E-04 1.85378864279E-04 1.01627909751E-04 2.51241018149E-04
../RRa/RRajob_highstat/1420/00/WpJ.WpJ_RRa.RRa.ptw.s142000.tab.gz 5.18099823983E-04 8.51357115278E-04 6.84730376138E-04 4.71980113597E-04 1.11787344086E-04 5.25046435725E-05 1.22214078164E-03 3.88579792464E-04 8.09126006929E-04 2.12774406321E-03 1.03475368373E-03 9.74237915548E-05 9.58977572619E-04 1.84878631728E-04 6.57700458300E-04 1.10765642537E-04
../RRa/RRajob_highstat/022/00/WpJ.WpJ_RRa.RRa.ptw.s2200.tab.gz 6.70633533409E-04 7.34431251475E-04 9.83390105864E-05 8.81900154247E-04 6.65946818543E-04 1.37802470838E-03 1.11576200885E-04 1.58032323221E-03 8.39014265147E-05 1.49760615804E-03 2.38519564746E-04 2.36891578987E-04 4.58169026404E-04 2.14444885163E-03 6.86805270248E-04 8.01849471733E-05
