#nx=3 [3.00000000000E+01,4.00000000000E+01] [4.00000000000E+01,6.00000000000E+01] [6.00000000000E+01,8.00000000000E+01] [8.00000000000E+01,1.00000000000E+02] [1.00000000000E+02,1.20000000000E+02] [1.20000000000E+02,1.40000000000E+02] [1.40000000000E+02,1.60000000000E+02] [1.60000000000E+02,1.80000000000E+02] [1.80000000000E+02,2.00000000000E+02] [2.00000000000E+02,2.20000000000E+02] [2.20000000000E+02,2.40000000000E+02] [2.40000000000E+02,2.60000000000E+02] [2.60000000000E+02,2.80000000000E+02] [2.80000000000E+02,3.00000000000E+02] [3.00000000000E+02,3.50000000000E+02] [3.50000000000E+02,4.00000000000E+02] [4.00000000000E+02,4.50000000000E+02] [4.50000000000E+02,5.00000000000E+02] [5.00000000000E+02,5.50000000000E+02] [5.50000000000E+02,6.00000000000E+02] [6.00000000000E+02,7.00000000000E+02] [7.00000000000E+02,1.00000000000E+03] 
../RRa/RRajob_highstat/430/00/WpJ.WpJ_RRa.RRa.ptj1.s43000.tab.gz 7.56013151206E-05 1.22413647348E-03 8.30987325034E-04 7.16504277847E-04 1.26188074338E-03 1.10631462221E-03 9.85160360278E-04 1.39593082795E-03 1.17265455691E-03 7.48681902637E-04 6.13831800195E-04 8.34077092024E-04 7.96769038385E-04 4.53081762025E-04 7.25914434059E-04 8.39309686018E-04 5.75347799283E-04 9.22770532052E-04 3.62750281339E-04 9.91731254216E-04 6.30150760956E-04 5.65651442943E-04
../RRa/RRajob_highstat/1366/00/WpJ.WpJ_RRa.RRa.ptj1.s136600.tab.gz 4.25794048411E-04 7.10269451878E-06 3.82271122412E-04 0.00000000000E+00 7.22243735529E-04 8.59938109952E-04 9.94704694151E-04 4.85470198715E-04 2.80741393174E-04 7.06656825697E-04 8.65998919464E-04 6.71436522746E-04 3.33010423737E-04 3.54011969763E-04 7.25914434059E-04 1.12703765432E-03 6.69057902059E-04 7.20545647537E-04 4.25685438043E-04 6.31963609551E-04 4.27443586769E-04 4.91518062806E-04
../RRa/RRajob_highstat/063/00/WpJ.WpJ_RRa.RRa.ptj1.s6300.tab.gz 4.87091365609E-04 5.03804277962E-04 3.79953969697E-04 1.07141237557E-03 1.72949853580E-04 1.23245205447E-03 1.28451793322E-04 1.04134321674E-04 1.31339011531E-03 9.36239059435E-04 4.01628682149E-04 7.83129228359E-04 5.10559709324E-04 4.41857761448E-04 4.68319984505E-04 4.84595261422E-04 9.50931371005E-04 7.85660421837E-04 8.85507386122E-04 5.11331798250E-04 3.81576637916E-04 7.18612176123E-04
../RRa/RRajob_highstat/501/00/WpJ.WpJ_RRa.RRa.ptj1.s50100.tab.gz 4.72011614887E-04 1.96121832511E-03 5.72728506167E-04 3.28299277466E-04 8.48539875538E-04 8.62414026450E-04 7.28107801599E-04 6.34271481032E-04 1.19560385437E-03 1.08660813625E-03 9.98289037657E-04 3.94842557830E-04 5.87245155064E-04 8.72256743687E-04 6.02671933813E-04 7.12738607989E-04 7.34625239946E-04 7.00969235452E-04 5.01750855750E-04 4.08501168509E-04 9.45629081077E-04 7.18612176123E-04
../RRa/RRajob_highstat/1231/00/WpJ.WpJ_RRa.RRa.ptj1.s123100.tab.gz 3.37052419421E-04 9.13700566040E-04 8.73538013496E-04 3.76150768029E-04 6.27715837105E-04 7.32158637183E-04 6.43579499155E-04 5.53522660030E-04 7.62942800170E-04 5.70224467602E-04 1.98977232040E-04 4.59720492165E-04 2.64028612742E-04 5.42882529905E-04 4.32070957475E-04 4.59037209223E-04 3.76255810722E-04 8.98727233538E-04 7.99912151155E-04 5.56376834957E-04 7.63787172696E-04 4.59705376411E-04
../RRa/RRajob_highstat/134/00/WpJ.WpJ_RRa.RRa.ptj1.s13400.tab.gz 1.54717422953E-04 1.68405573095E-03 2.17645259683E-04 1.43079791147E-03 5.65486137881E-04 7.87502976040E-04 5.76407055890E-04 5.94356520877E-04 1.05693830915E-04 7.06656825697E-04 7.60258352317E-04 3.94842557830E-04 1.20368902078E-03 1.13889866478E-03 3.68614128388E-04 9.48401421961E-04 3.59206462375E-04 6.64086046099E-04 8.42464000833E-04 9.05461693488E-04 4.25049176985E-04 7.18612176123E-04
../RRa/RRajob_highstat/914/00/WpJ.WpJ_RRa.RRa.ptj1.s91400.tab.gz 5.13950282700E-04 9.19883316565E-04 1.75975123826E-03 2.78108922437E-04 7.82946760442E-04 3.85075629244E-04 4.54793334629E-04 8.78050099791E-04 1.69524212242E-04 1.08660813625E-03 7.44967917411E-04 7.07792687803E-04 6.42792936836E-04 8.63788877692E-04 7.19698348015E-04 5.58484419332E-04 6.69057902059E-04 6.41661341096E-04 5.38857451282E-04 4.94863418614E-04 7.87775886406E-04 1.06974532503E-03
../RRa/RRajob_highstat/547/00/WpJ.WpJ_RRa.RRa.ptj1.s54700.tab.gz 3.81527723806E-04 6.92110262146E-04 2.22562414755E-03 4.94764578900E-04 1.77719782935E-04 5.60261722895E-04 3.01929961981E-04 1.36035766196E-04 0.00000000000E+00 8.63520025994E-04 9.52781434415E-04 5.71634627605E-04 1.16716359975E-03 7.57421711388E-04 8.18513561327E-04 4.05388025689E-04 5.75347799283E-04 6.49168443192E-04 1.03847569961E-03 3.71005534498E-04 6.79686874551E-04 7.01040618253E-04
../RRa/RRajob_highstat/618/00/WpJ.WpJ_RRa.RRa.ptj1.s61800.tab.gz 0.00000000000E+00 1.45661577316E-04 4.20403612313E-04 5.69389592225E-04 9.67936785441E-05 5.74163766881E-04 1.58966316229E-03 1.89644940331E-04 4.62851462833E-04 5.41666887748E-04 1.30330548371E-03 3.16429093472E-04 3.83757077975E-04 3.43966256488E-04 5.85260593418E-04 5.15820006508E-04 5.23753084001E-04 5.83454209689E-04 5.92734349601E-04 9.88909971567E-04 7.63787172696E-04 6.55047817472E-04
../RRa/RRajob_highstat/1092/00/WpJ.WpJ_RRa.RRa.ptj1.s109200.tab.gz 7.03613280663E-04 1.17335628742E-03 8.80023010958E-04 1.25688986518E-03 1.17421171270E-04 6.16673390749E-04 9.57956974294E-04 9.91718694471E-04 3.04045104166E-04 5.18578059759E-04 0.00000000000E+00 6.30911639911E-04 5.02772853954E-04 2.10786355272E-03 5.97764937509E-04 8.53400255902E-04 9.12295146972E-04 6.08323500694E-04 1.33859771593E-03 5.33018519182E-04 7.87775886406E-04 5.61308286266E-04
../RRa/RRajob_highstat/472/00/WpJ.WpJ_RRa.RRa.ptj1.s47200.tab.gz 4.95120665481E-04 1.06679763364E-03 3.69749505068E-04 4.94721253861E-04 5.65258339819E-04 7.08479796856E-04 0.00000000000E+00 7.45369444958E-04 3.59382117945E-04 4.43183969389E-04 8.31168579874E-04 4.90131843820E-04 1.32902396161E-03 5.21726718903E-04 9.34668554511E-04 1.06329262606E-03 7.92422770032E-04 8.00876055187E-04 7.22727519727E-04 3.84618898981E-04 6.30150760956E-04 6.46689528543E-04
../RRa/RRajob_highstat/1005/00/WpJ.WpJ_RRa.RRa.ptj1.s100500.tab.gz 6.05642396582E-04 2.35394198459E-04 1.97997601626E-04 3.67109226634E-04 6.33437964842E-04 8.19992856324E-04 3.48131813989E-04 1.61001368892E-04 4.13038000074E-04 5.82382067723E-04 8.77914536145E-04 7.69033788276E-04 8.62520780591E-04 6.15904201767E-04 6.29705831451E-04 5.14924164798E-04 6.41275066385E-04 8.64696110571E-04 1.86780885996E-04 9.72271520980E-04 4.27443586769E-04 5.65651442943E-04
../RRa/RRajob_highstat/543/00/WpJ.WpJ_RRa.RRa.ptj1.s54300.tab.gz 5.01420212150E-04 9.73827056903E-05 1.09678460610E-03 1.48123428693E-04 5.42240007788E-04 8.72353940862E-04 3.62243834910E-04 1.83372488357E-04 5.23906805217E-04 5.09311413772E-04 5.27967898385E-04 9.92802404714E-04 1.87991037625E-04 7.65238931096E-04 4.68319984505E-04 5.92070092260E-04 7.39699629214E-04 6.46038886917E-04 4.70978327001E-04 1.15859865656E-03 3.81576637916E-04 4.76936910128E-04
../RRa/RRajob_highstat/176/00/WpJ.WpJ_RRa.RRa.ptj1.s17600.tab.gz 3.30827089780E-04 6.78701677117E-04 6.83438570822E-04 6.39877751763E-04 6.28562919925E-04 4.76960621514E-04 9.83380903495E-04 5.50408134575E-04 5.67435013117E-04 4.89255769922E-04 7.08133432243E-04 4.78970133526E-04 6.86681704843E-04 5.35696726832E-04 5.71944122640E-04 3.32159155199E-04 4.75592111975E-04 9.22770532052E-04 3.50381391578E-04 3.52294323876E-04 3.81576637916E-04 4.76936910128E-04
../RRa/RRajob_highstat/1187/00/WpJ.WpJ_RRa.RRa.ptj1.s118700.tab.gz 2.75088470773E-04 6.60517357783E-04 3.94829863437E-04 7.72843646844E-04 9.34704542984E-04 6.61619448329E-04 7.87274452255E-04 1.00617026565E-03 6.72459896839E-04 7.18995579344E-04 8.45015487383E-04 7.73398211469E-04 7.01451992569E-04 1.47057270346E-04 7.71027977438E-04 5.69426688535E-04 8.81651040788E-04 6.77222243496E-04 4.90673485824E-04 9.61153330480E-04 4.27443586769E-04 4.91518062806E-04
../RRa/RRajob_highstat/956/00/WpJ.WpJ_RRa.RRa.ptj1.s95600.tab.gz 2.04936471862E-04 4.19526593055E-04 9.07900924579E-05 6.02440360690E-04 3.62738093369E-04 8.14515379017E-04 1.14767314103E-04 9.67146868279E-04 3.86195322204E-04 1.01684879490E-03 4.28582427200E-04 5.07399839292E-04 9.42290472171E-04 2.46021611543E-04 4.53710523030E-04 9.65022602335E-04 8.39392353265E-04 7.44567474292E-04 8.51388888639E-04 7.10687307030E-04 6.30150760956E-04 6.46689528543E-04
../RRa/RRajob_highstat/1052/00/WpJ.WpJ_RRa.RRa.ptj1.s105200.tab.gz 1.07960610382E-03 3.38259122982E-04 6.62550118968E-04 1.52208812857E-04 1.33754914587E-03 6.53401101087E-04 5.49780577704E-04 3.61617853955E-04 2.10315430989E-04 7.39276259472E-04 3.18503633840E-04 7.77715415244E-04 9.45677795776E-04 5.70742600866E-04 8.02148690365E-04 1.05275597656E-03 6.76744727232E-04 6.28667939681E-04 8.64974364966E-04 7.17340695179E-04 7.87775886406E-04 4.59705376411E-04
../RRa/RRajob_highstat/589/00/WpJ.WpJ_RRa.RRa.ptj1.s58900.tab.gz 7.37973176225E-04 1.69098729916E-05 9.07798707049E-04 1.59629324457E-04 1.55765365988E-03 1.19051319459E-03 1.95386174624E-04 1.30279755871E-04 1.05727631182E-03 7.05597962079E-04 8.44295621954E-04 0.00000000000E+00 0.00000000000E+00 6.45302798932E-04 6.97196306806E-04 5.95599979796E-04 9.38954622950E-04 4.32668631099E-04 4.23678431143E-04 4.66506308943E-04 9.45629081077E-04 5.61308286266E-04
../RRa/RRajob_highstat/881/00/WpJ.WpJ_RRa.RRa.ptj1.s88100.tab.gz 8.51540054443E-04 6.92391513910E-06 1.05301518555E-03 8.03803326827E-04 4.41422647509E-04 7.69212590828E-04 1.84630248214E-04 2.00021173417E-04 1.83446680525E-04 4.02003672449E-04 6.60945912844E-04 7.11712743547E-04 4.11672453096E-04 8.65189477205E-04 7.46061962745E-04 7.51673690835E-04 6.17718162950E-04 6.07123017311E-04 1.49280619989E-03 2.25418297683E-04 7.63787172696E-04 6.55047817472E-04
../RRa/RRajob_highstat/1425/00/WpJ.WpJ_RRa.RRa.ptj1.s142500.tab.gz 1.07449110322E-03 3.85923778052E-05 4.13111434112E-04 3.52296652318E-04 7.69112206425E-04 3.70022961722E-04 1.66523756847E-03 8.00648849993E-04 5.01788708411E-04 3.39852441535E-04 1.29340609133E-03 7.85793221590E-04 9.40107596186E-04 1.08309269926E-03 1.13019178951E-03 1.26732891608E-03 6.61402848442E-04 4.80509409001E-04 6.77042486204E-04 4.43609297138E-04 6.79686874551E-04 7.01040618253E-04
../RRa/RRajob_highstat/952/00/WpJ.WpJ_RRa.RRa.ptj1.s95200.tab.gz 3.88071079105E-05 1.69396271736E-04 0.00000000000E+00 1.35461157517E-03 4.44099489505E-04 8.86687171905E-04 1.07938703733E-04 7.99145493778E-04 1.06446681088E-03 7.22436422606E-04 6.82543967848E-04 5.51167591454E-04 2.84097104528E-04 9.31296118555E-04 7.02602349671E-04 1.00535873718E-03 5.28848730622E-04 5.99450082246E-04 3.60947982063E-04 4.28825505077E-04 8.18457853115E-04 4.91518062806E-04
../RRa/RRajob_highstat/585/00/WpJ.WpJ_RRa.RRa.ptj1.s58500.tab.gz 2.34374115104E-04 5.52860449500E-04 7.70728725526E-04 1.28534099664E-03 6.59328392123E-04 2.82444548104E-04 1.09810919700E-03 6.91815690669E-04 3.65503815752E-04 8.82163773242E-04 6.43979721006E-04 7.67238894158E-04 6.73505711877E-04 2.48372280742E-04 8.04677069607E-04 7.84832142823E-04 3.60814734343E-04 6.49168443192E-04 5.35705201991E-04 5.36267257823E-04 4.25049176985E-04 1.06974532503E-03
../RRa/RRajob_highstat/289/00/WpJ.WpJ_RRa.RRa.ptj1.s28900.tab.gz 6.74298995340E-04 2.30839689370E-04 2.13033326993E-04 5.57078250604E-04 2.21671038774E-04 5.09936008975E-04 1.11528952171E-04 6.84147096561E-04 4.55224069712E-04 8.63520025994E-04 6.66186122224E-04 1.06213809897E-03 2.81779298407E-04 6.36714483735E-04 7.05400532939E-04 8.68979704573E-04 4.08929949705E-04 5.04015432078E-04 5.28561261564E-04 4.11291807179E-04 6.60193146282E-04 9.82289931532E-04
../RRa/RRajob_highstat/998/00/WpJ.WpJ_RRa.RRa.ptj1.s99800.tab.gz 1.36934305745E-03 6.45749347536E-04 5.00664899293E-04 4.68175752928E-04 1.53553564124E-03 4.15807034291E-04 5.62300962840E-04 3.82622566125E-04 1.40580291239E-03 6.42755431708E-04 4.38468447650E-04 7.01430802485E-04 7.60410511342E-04 6.06006719563E-04 4.32070957475E-04 7.92831451728E-04 6.76744727232E-04 0.00000000000E+00 0.00000000000E+00 1.13357716550E-03 7.29133401448E-04 9.82289931532E-04
../RRa/RRajob_highstat/1472/00/WpJ.WpJ_RRa.RRa.ptj1.s147200.tab.gz 8.93413120125E-05 3.94537628678E-04 1.89917193801E-03 6.59653436206E-04 2.76415888684E-04 9.90306677486E-04 0.00000000000E+00 4.46412612791E-04 9.41792490409E-04 7.06656825697E-04 5.10208171301E-04 1.09682244984E-03 1.20366217633E-03 1.00380728153E-03 3.62385645090E-04 4.85044650757E-04 8.97114208813E-04 7.00969235452E-04 2.16229706285E-04 6.49224256271E-04 6.60193146282E-04 6.46689528543E-04
../RRa/RRajob_highstat/126/00/WpJ.WpJ_RRa.RRa.ptj1.s12600.tab.gz 1.01262567908E-04 1.12128088924E-03 3.63056051396E-04 2.81183803542E-04 9.39951361033E-04 8.19029400757E-04 6.11794673949E-04 9.00581141199E-04 3.38950077041E-04 6.42755431708E-04 9.21566296632E-04 8.76942972950E-04 5.23477160451E-04 6.81695055083E-04 0.00000000000E+00 8.80923083244E-04 3.59206462375E-04 6.46038886917E-04 1.21649905595E-03 5.14533320672E-04 6.79686874551E-04 6.88046042272E-04
../RRa/RRajob_highstat/994/00/WpJ.WpJ_RRa.RRa.ptj1.s99400.tab.gz 8.96559894543E-04 1.05098810189E-03 1.64226955291E-03 2.57739044873E-04 9.58693046019E-04 4.86297707542E-04 1.86460111361E-03 7.44385074273E-04 5.19615277126E-04 9.36239059435E-04 3.49471176441E-04 7.77715415244E-04 5.36776552021E-04 6.62874075167E-04 4.32070957475E-04 6.05976499919E-04 8.91761215738E-04 8.00876055187E-04 6.72171887921E-04 4.53651737000E-04 3.81576637916E-04 4.91518062806E-04
../RRa/RRajob_highstat/698/00/WpJ.WpJ_RRa.RRa.ptj1.s69800.tab.gz 1.16404500707E-03 1.81371769994E-04 1.30454365698E-04 6.31508415587E-04 1.16970489597E-03 3.13915115498E-04 4.05211260457E-04 3.41581077280E-04 4.56191781183E-04 8.82163773242E-04 3.06039786963E-04 5.85376190045E-04 3.09977967642E-04 1.59330398158E-03 4.68319984505E-04 2.97403889419E-04 8.62402965861E-04 7.00969235452E-04 5.64042837887E-04 5.20700216512E-04 8.18457853115E-04 7.18612176123E-04
../RRa/RRajob_highstat/1246/00/WpJ.WpJ_RRa.RRa.ptj1.s124600.tab.gz 8.72660067553E-04 2.58086315488E-04 2.30979449835E-04 2.89757107565E-04 1.48674346306E-04 2.07707254402E-04 2.28500331917E-04 3.15831136103E-04 8.33496226786E-04 7.22436422606E-04 8.72452920847E-04 8.36100886953E-04 1.04453603081E-03 1.11215185088E-03 8.04677069607E-04 6.83532819202E-04 8.91761215738E-04 7.44567474292E-04 7.69783735620E-04 6.87127635014E-04 8.18457853115E-04 9.82289931532E-04
../RRa/RRajob_highstat/051/00/WpJ.WpJ_RRa.RRa.ptj1.s5100.tab.gz 5.33632892523E-04 1.33442936318E-04 9.30134036847E-04 1.07344772842E-03 9.03244903131E-05 4.72433429203E-04 6.98048867932E-04 1.42227705822E-03 7.16212879507E-04 3.39852441535E-04 2.39729811858E-04 9.05479689695E-04 9.84042878566E-04 2.53023845150E-04 7.02602349671E-04 5.14924164798E-04 3.59206462375E-04 7.85660421837E-04 4.38565519467E-04 5.33018519182E-04 9.16688548842E-04 1.06974532503E-03
../RRa/RRajob_highstat/1111/00/WpJ.WpJ_RRa.RRa.ptj1.s111100.tab.gz 1.16522877429E-03 5.84621095442E-04 1.91742197632E-04 6.78296936031E-04 1.52391374900E-03 4.55474300359E-04 1.16676868855E-03 1.41808607508E-03 1.21017929941E-04 4.02003672449E-04 4.02432991472E-04 8.34077092024E-04 1.61670268636E-04 1.04822878480E-03 1.13019178951E-03 5.92070092260E-04 8.97114208813E-04 6.10587996096E-04 8.70939121556E-04 1.06036974681E-03 7.87775886406E-04 4.91518062806E-04
../RRa/RRajob_highstat/122/00/WpJ.WpJ_RRa.RRa.ptj1.s12200.tab.gz 6.03677845234E-04 1.66668559101E-03 5.01095520298E-04 7.03979674735E-04 1.12022922069E-03 4.55474300359E-04 5.81726883754E-04 1.30959402496E-03 9.46332609548E-04 7.05597962079E-04 1.14651705998E-03 7.83129228359E-04 3.86961131752E-04 6.43294849765E-04 7.46061962745E-04 6.22945119448E-04 6.76744727232E-04 8.00876055187E-04 1.14811825037E-03 8.65562753703E-04 9.45629081077E-04 7.01040618253E-04
../RRa/RRajob_highstat/902/00/WpJ.WpJ_RRa.RRa.ptj1.s90200.tab.gz 1.31990175034E-04 4.13645367681E-05 1.26170969676E-03 4.77835845941E-04 1.00804061423E-03 3.43676704388E-04 8.20410521889E-04 5.81723174730E-04 7.62207011394E-04 7.39276259472E-04 2.59774784924E-04 1.06213809897E-03 6.45426866988E-04 7.92051348817E-04 6.97196306806E-04 4.96357153762E-04 4.08929949705E-04 8.98727233538E-04 3.42444479120E-04 9.88909971567E-04 6.60193146282E-04 6.55047817472E-04
../RRa/RRajob_highstat/1293/00/WpJ.WpJ_RRa.RRa.ptj1.s129300.tab.gz 4.91940773311E-04 1.57021956211E-04 1.02817888398E-03 7.75450761329E-04 3.11398317230E-04 6.16673390749E-04 1.20928995796E-04 1.58022310247E-03 6.91717235419E-04 1.01684879490E-03 1.04026565824E-03 7.67238894158E-04 2.04184018249E-04 1.39527396501E-04 8.02148690365E-04 8.53400255902E-04 3.60814734343E-04 7.00969235452E-04 8.10188125566E-04 6.87127635014E-04 7.29133401448E-04 5.61308286266E-04
../RRa/RRajob_highstat/535/00/WpJ.WpJ_RRa.RRa.ptj1.s53500.tab.gz 8.81194457814E-04 7.64543117054E-04 1.03746698212E-03 9.28568775666E-04 2.15196500567E-05 3.85075629244E-04 6.04801781534E-04 1.50619436187E-04 1.00969159076E-03 7.18995579344E-04 8.83438402825E-04 5.51167591454E-04 8.78794405239E-04 5.33153591493E-04 4.53710523030E-04 4.10403335173E-04 5.28848730622E-04 5.04015432078E-04 8.70511906062E-04 5.56376834957E-04 6.60193146282E-04 4.59705376411E-04
../RRa/RRajob_highstat/606/00/WpJ.WpJ_RRa.RRa.ptj1.s60600.tab.gz 1.55082391601E-03 1.29334476497E-03 5.11857761405E-04 6.86825091637E-04 3.56953757010E-04 3.13915115498E-04 5.59636847716E-04 4.46127276061E-04 5.49732592531E-04 5.09311413772E-04 3.14404604776E-04 7.85793221590E-04 9.80458174906E-04 4.45266301535E-04 7.71027977438E-04 4.84595261422E-04 6.61402848442E-04 6.49168443192E-04 1.53237036979E-04 5.14533320672E-04 4.25049176985E-04 6.46689528543E-04
../RRa/RRajob_highstat/239/00/WpJ.WpJ_RRa.RRa.ptj1.s23900.tab.gz 2.93164305316E-04 6.60328091271E-04 7.01539297454E-05 7.28413290390E-04 2.03442009161E-04 4.86297707542E-04 3.36025697232E-04 4.46653509730E-04 5.16296591340E-04 6.02520052918E-04 7.11780259623E-04 7.11712743547E-04 0.00000000000E+00 0.00000000000E+00 7.08218411692E-04 7.12738607989E-04 6.17718162950E-04 5.99450082246E-04 6.98749860666E-04 6.49224256271E-04 8.18457853115E-04 5.65651442943E-04
../RRa/RRajob_highstat/1206/00/WpJ.WpJ_RRa.RRa.ptj1.s120600.tab.gz 1.37629109063E-03 1.88904236960E-04 4.51347679751E-04 4.27435054049E-04 7.22803694477E-04 8.19029400757E-04 2.42563969922E-04 4.35996769151E-04 1.26684598429E-04 5.82382067723E-04 3.48075912350E-04 5.07399839292E-04 8.19031439384E-04 5.79063774576E-04 5.71944122640E-04 9.48401421961E-04 9.38954622950E-04 8.56244124614E-04 9.38545683616E-04 1.13357716550E-03 6.79686874551E-04 4.76936910128E-04
../RRa/RRajob_highstat/460/00/WpJ.WpJ_RRa.RRa.ptj1.s46000.tab.gz 3.28874879520E-04 3.09748185951E-04 8.65682636477E-05 2.92395631669E-04 3.84865853741E-04 9.90306677486E-04 1.52014853426E-03 6.23962044654E-04 4.34021755380E-04 4.43183969389E-04 5.30532153841E-04 7.07792687803E-04 1.10271834535E-03 1.29960142035E-03 6.29705831451E-04 4.85044650757E-04 8.39392353265E-04 4.80509409001E-04 2.82577039233E-04 4.11291807179E-04 4.27443586769E-04 4.76936910128E-04
../RRa/RRajob_highstat/531/00/WpJ.WpJ_RRa.RRa.ptj1.s53100.tab.gz 1.23476400292E-03 1.45970806423E-03 4.19745146470E-04 9.35836983050E-04 4.68982668618E-04 4.15807034291E-04 1.09468710554E-03 3.83665018500E-04 7.05153254794E-04 5.18578059759E-04 6.45645342425E-04 7.73398211469E-04 2.65136093355E-04 6.75808606526E-04 9.34668554511E-04 7.92831451728E-04 8.62402965861E-04 5.83454209689E-04 5.58066092284E-04 7.07112468488E-04 7.63787172696E-04 5.65651442943E-04
../RRa/RRajob_highstat/164/00/WpJ.WpJ_RRa.RRa.ptj1.s16400.tab.gz 1.35744204550E-04 1.49657656416E-05 9.37373258720E-04 7.39387745493E-04 3.73182197178E-04 5.09936008975E-04 9.15953199919E-05 5.17368172446E-04 2.62803635449E-04 5.41666887748E-04 4.05468575521E-04 4.78970133526E-04 3.96073161090E-04 6.07474296937E-04 5.97764937509E-04 8.68979704573E-04 8.81651040788E-04 6.28667939681E-04 4.77340281973E-04 5.36267257823E-04 7.29133401448E-04 6.46689528543E-04
../RRa/RRajob_highstat/1067/00/WpJ.WpJ_RRa.RRa.ptj1.s106700.tab.gz 9.07496968964E-04 6.41699546887E-05 1.31916973841E-03 1.46908767592E-04 4.05730454572E-04 6.14729992610E-04 9.22264038898E-04 6.04843023939E-04 7.45245349059E-04 8.63520025994E-04 5.58882577176E-04 9.92802404714E-04 2.25599491594E-04 8.63410841122E-04 5.85260593418E-04 7.84832142823E-04 4.75592111975E-04 7.44567474292E-04 3.58221646166E-04 5.98112565656E-04 6.30150760956E-04 5.61308286266E-04
../RRa/RRajob_highstat/235/00/WpJ.WpJ_RRa.RRa.ptj1.s23500.tab.gz 8.62066245099E-04 1.16822260776E-03 1.11406040794E-04 2.05074187258E-04 4.92685003808E-04 2.82444548104E-04 1.63497008968E-04 5.87750498828E-04 8.25427126118E-04 1.08660813625E-03 6.73006650000E-04 7.69033788276E-04 1.11377698660E-03 6.73566745051E-04 8.18513561327E-04 7.35436798957E-04 7.39699629214E-04 6.77222243496E-04 4.46295648784E-04 4.43609297138E-04 4.27443586769E-04 6.55047817472E-04
../RRa/RRajob_highstat/944/00/WpJ.WpJ_RRa.RRa.ptj1.s94400.tab.gz 1.01528311274E-04 4.62924140616E-05 3.96186071327E-04 1.32432846910E-03 5.56954402916E-04 2.87516819596E-04 9.53086776558E-04 1.94625833394E-04 5.38778198325E-04 7.06656825697E-04 5.67003177194E-04 4.90131843820E-04 7.57719979382E-05 1.00665465448E-03 7.19698348015E-04 1.00535873718E-03 6.41275066385E-04 9.22770532052E-04 1.76830839216E-03 4.66506308943E-04 3.81576637916E-04 7.01040618253E-04
../RRa/RRajob_highstat/648/00/WpJ.WpJ_RRa.RRa.ptj1.s64800.tab.gz 4.59617133433E-04 9.88140565471E-05 8.91525445203E-04 1.07672769478E-03 9.18802244249E-04 7.69212590828E-04 3.33050997670E-04 1.01143259384E-03 5.41081431183E-04 5.70224467602E-04 2.44994093482E-04 0.00000000000E+00 1.63549065531E-03 5.00447714497E-04 3.68614128388E-04 7.51673690835E-04 7.92422770032E-04 6.46038886917E-04 2.81614599874E-04 7.17340695179E-04 3.81576637916E-04 1.06974532503E-03
../RRa/RRajob_highstat/160/00/WpJ.WpJ_RRa.RRa.ptj1.s16000.tab.gz 7.33090431065E-04 1.47657275659E-03 3.08747190489E-04 1.32673245340E-04 9.51302702976E-04 1.19051319459E-03 4.94396617097E-05 3.47103533259E-04 1.28343639274E-04 5.09311413772E-04 6.53306035701E-04 6.30911639911E-04 4.33293243825E-04 8.03586385867E-04 4.32070957475E-04 5.95599979796E-04 9.12295146972E-04 8.64696110571E-04 7.17659378998E-04 7.10687307030E-04 4.27443586769E-04 1.06974532503E-03
../RRa/RRajob_highstat/940/00/WpJ.WpJ_RRa.RRa.ptj1.s94000.tab.gz 1.18596076906E-03 1.68894053246E-04 1.29490802696E-04 2.38221378447E-04 1.58886590057E-03 6.53401101087E-04 6.02497696348E-04 1.79690243150E-03 6.43294937052E-04 7.48681902637E-04 8.84135558358E-04 3.16429093472E-04 9.17242094703E-04 8.13121848809E-04 6.02671933813E-04 1.05275597656E-03 5.23753084001E-04 8.00876055187E-04 6.76521909409E-04 9.61153330480E-04 6.30150760956E-04 9.82289931532E-04
../RRa/RRajob_highstat/573/00/WpJ.WpJ_RRa.RRa.ptj1.s57300.tab.gz 8.35593343489E-04 6.54549380275E-04 3.68549983108E-05 1.33736924748E-03 5.32540256300E-04 8.14515379017E-04 6.74391115715E-04 9.41940333001E-05 1.18264662404E-03 9.36239059435E-04 7.23032804869E-04 3.81897097640E-04 3.07476009232E-04 4.85199687234E-04 7.05400532939E-04 9.65022602335E-04 5.75347799283E-04 4.32668631099E-04 6.16733922347E-04 3.52294323876E-04 7.87775886406E-04 1.06974532503E-03
../RRa/RRajob_highstat/644/00/WpJ.WpJ_RRa.RRa.ptj1.s64400.tab.gz 1.16892759341E-03 7.65301029045E-04 4.16631816609E-04 5.03790734624E-04 1.06072926558E-03 6.61619448329E-04 8.65889234281E-04 3.04751335348E-04 9.70781085266E-05 5.41666887748E-04 1.55923077710E-03 6.86683882968E-04 5.20847434097E-04 5.96726869329E-04 7.25914434059E-04 6.83532819202E-04 6.69057902059E-04 7.20545647537E-04 6.10478758086E-04 1.15859865656E-03 6.79686874551E-04 9.82289931532E-04
