 First iteration    4258.4314728655290             1178   3.6149672944529110     
After minimisation    4258.43  1178     3.615

  Partial chi2s 
Dataset    1    556.48(+17.51)   377  HERA1+2 NCep 920                                
Dataset    2     69.27( +2.59)    70  HERA1+2 NCep 820                                
Dataset    3    243.57( +8.53)   254  HERA1+2 NCep 575                                
Dataset    4    225.54( +4.56)   204  HERA1+2 NCep 460                                
Dataset    5    244.16( -0.09)   159  HERA1+2 NCem                                    
Dataset    6     46.12( +0.18)    39  HERA1+2 CCep                                    
Dataset    7     61.22( -2.26)    42  HERA1+2 CCem                                    
Dataset    8      6.17( +0.35)     6  ATLAS DY mass 2010 extended data                
Dataset    9   2336.79( +0.00)    41  ATLAS 8 TeV $W^+$ +jets jet 1 rap               

 Correlated Chi2    437.74682476575651     
 Log penalty Chi2    31.368350012596036     
 Systematic shifts          227
  
                                Name          Shift   +/-    Error          Type
   78  sysHZComb1078                         -0.0508   +/-   0.9757        :N:M:D
   79  sysHZComb1079                         -0.0511   +/-   0.8845        :N:M:D
   80  sysHZComb1080                         -0.4683   +/-   0.9250        :N:M:D
   81  sysHZComb1081                         -0.2690   +/-   0.8880        :N:M:D
   82  sysHZComb1082                         -0.4869   +/-   0.8385        :N:M:D
   83  sysHZComb1083                         -1.4544   +/-   0.8905        :N:M:D
   84  sysHZComb1084                          0.1981   +/-   0.9688        :N:M:D
   85  sysHZComb1085                         -0.4355   +/-   0.8689        :N:M:D
   86  sysHZComb1086                         -0.0564   +/-   0.7924        :N:M:D
   87  sysHZComb1087                         -0.6431   +/-   0.8598        :N:M:D
   88  sysHZComb1088                          0.2993   +/-   0.9912        :N:M:D
   89  sysHZComb1089                          0.1069   +/-   0.9611        :N:M:D
   90  sysHZComb1090                          0.7229   +/-   0.9431        :N:M:D
   91  sysHZComb1091                          0.7200   +/-   0.8875        :N:M:D
   92  sysHZComb1092                          0.1994   +/-   0.8094        :N:M:D
   93  sysHZComb1093                          0.2780   +/-   0.7908        :N:M:D
   94  sysHZComb1094                          0.0718   +/-   0.9992        :N:M:D
   95  sysHZComb1095                         -0.1834   +/-   0.8468        :N:M:D
   96  sysHZComb1096                         -0.2704   +/-   0.8953        :N:M:D
   97  sysHZComb1097                          0.4616   +/-   0.9880        :N:M:D
   98  sysHZComb1098                          1.7396   +/-   0.7367        :N:M:D
   99  sysHZComb1099                         -0.6645   +/-   0.6844        :N:M:D
  100  sysHZComb1100                         -0.7857   +/-   0.6884        :N:M:D
  101  sysHZComb1101                         -0.3788   +/-   0.7730        :N:M:D
  102  sysHZComb1102                         -0.3719   +/-   0.9023        :N:M:D
  103  sysHZComb1103                          0.1818   +/-   0.7911        :N:M:D
  104  sysHZComb1104                         -1.2344   +/-   0.7945        :N:M:D
  105  sysHZComb1105                          0.9136   +/-   0.6955        :N:M:D
  106  sysHZComb1106                         -0.7366   +/-   0.7727        :N:M:D
  107  sysHZComb1107                          0.9582   +/-   0.7422        :N:M:D
  108  sysHZComb1108                          1.7643   +/-   0.6801        :N:M:D
  109  sysHZComb1109                          0.2995   +/-   0.9900        :N:M:D
  110  sysHZComb1110                         -0.5565   +/-   0.7039        :N:M:D
  111  sysHZComb1111                         -2.0857   +/-   0.5505        :N:M:D
  112  sysHZComb1112                          0.3009   +/-   0.9904        :N:M:D
  113  sysHZComb1113                          0.7524   +/-   0.8382        :N:M:D
  114  sysHZComb1114                          1.6420   +/-   0.8067        :N:M:D
  115  sysHZComb1115                          1.0247   +/-   0.7575        :N:M:D
  116  sysHZComb1116                         -0.1327   +/-   0.7735        :N:M:D
  117  sysHZComb1117                          0.2246   +/-   0.8259        :N:M:D
  118  sysHZComb1118                         -0.1827   +/-   0.9966        :N:M:D
  119  sysHZComb1119                          0.3819   +/-   0.9749        :N:M:D
  120  sysHZComb1120                          1.5216   +/-   0.8568        :N:M:D
  121  sysHZComb1121                          0.2948   +/-   0.9900        :N:M:D
  122  sysHZComb1122                          0.2907   +/-   0.9333        :N:M:D
  123  sysHZComb1123                         -0.3532   +/-   0.9291        :N:M:D
  124  sysHZComb1124                         -1.1071   +/-   0.8628        :N:M:D
  125  sysHZComb1125                          0.6789   +/-   0.8729        :N:M:D
  126  sysHZComb1126                         -0.2228   +/-   0.9169        :N:M:D
  127  sysHZComb1127                          0.1077   +/-   0.9240        :N:M:D
  128  sysHZComb1128                         -0.5447   +/-   0.9557        :N:M:D
  129  sysHZComb1129                          0.0783   +/-   0.8591        :N:M:D
  130  sysHZComb1130                          0.4069   +/-   0.8081        :N:M:D
  131  sysHZComb1131                         -0.3929   +/-   0.7925        :N:M:D
  132  sysHZComb1132                         -0.8215   +/-   0.7908        :N:M:D
  133  sysHZComb1133                          0.5851   +/-   0.8230        :N:M:D
  134  sysHZComb1134                          0.4742   +/-   0.9788        :N:M:D
  135  sysHZComb1135                         -1.6296   +/-   0.8201        :N:M:D
  136  sysHZComb1136                          0.3480   +/-   0.8788        :N:M:D
  137  sysHZComb1137                         -0.3905   +/-   0.8850        :N:M:D
  138  sysHZComb1138                          0.6112   +/-   0.9205        :N:M:D
  139  sysHZComb1139                         -0.9433   +/-   0.9415        :N:M:D
  140  sysHZComb1140                         -0.4700   +/-   0.9582        :N:M:D
  141  sysHZComb1141                         -0.2732   +/-   0.9712        :N:M:D
  142  sysHZComb1142                          1.3899   +/-   0.8615        :N:M:D
  143  sysHZComb1143                          0.7400   +/-   0.8559        :N:M:D
  144  sysHZComb1144                          1.4680   +/-   0.8425        :N:M:D
  145  sysHZComb1145                          0.3381   +/-   0.9861        :N:M:D
  146  sysHZComb1146                          0.2253   +/-   0.9897        :N:M:D
  147  sysHZComb1147                          0.7496   +/-   0.8057        :N:M:D
  148  sysHZComb1148                         -0.6545   +/-   0.7946        :N:M:D
  149  sysHZComb1149                          0.6533   +/-   0.7672        :N:M:D
  150  sysHZComb1150                         -0.6833   +/-   0.7886        :N:M:D
  151  sysHZComb1151                         -0.0033   +/-   0.9632        :N:M:D
  152  sysHZComb1152                          0.6143   +/-   0.7362        :N:M:D
  153  sysHZComb1153                         -1.3521   +/-   0.8359        :N:M:D
  154  sysHZComb1154                         -0.2690   +/-   0.8134        :N:M:D
  155  sysHZComb1155                          1.3155   +/-   0.8173        :N:M:D
  156  sysHZComb1156                          0.1015   +/-   0.9164        :N:M:D
  157  sysHZComb1157                          1.0478   +/-   0.7239        :N:M:D
  158  sysHZComb1158                          0.1429   +/-   0.7987        :N:M:D
  159  sysHZComb1159                         -0.0270   +/-   1.0000        :N:M:D
  160  sysHZComb1160                          0.0918   +/-   0.8823        :N:M:D
  161  sysHZComb1161                          0.6977   +/-   0.8428        :N:M:D
  162  sysHZComb1162                          0.7121   +/-   0.8888        :N:M:D
  163  proc_nrl                               0.0324   +/-   0.3883        :N:M:D
  164  proc_tb21                             -3.1604   +/-   0.6716        :N:M:D
  165  proc_tb22                             -1.6296   +/-   0.3070        :N:M:D
  166  proc_tb23                             -0.2613   +/-   0.4348        :N:M:D
  167  proc_tb24                             -0.6876   +/-   0.4102        :N:M:D
  168  proc_gp                               -0.0728   +/-   0.4550        :N:M:D
  169  proc_had                              -0.2018   +/-   0.5392        :N:M:D
  170  ereco_1                                0.0551   +/-   0.9648        :N:M:D
  171  etrig1_2                               0.8460   +/-   0.8511        :N:M:D
  172  etrig2_3                               0.1181   +/-   0.9952        :N:M:D
  173  eiso_4                                -0.8339   +/-   0.4568        :N:M:D
  174  eqcd_5                                -0.0008   +/-   0.9691        :N:M:D
  175  emoms_6                               -0.0835   +/-   0.9982        :N:M:D
  176  ALumi2010                              0.8477   +/-   0.8416        :N:M:D
  177  JetScaleEff1                           0.6968   +/-   0.6090        :N:M:D
  178  JetScaleEff2                          -4.1800   +/-   0.9083        :N:M:D
  179  JetScaleEff3                          -0.0102   +/-   1.0000        :N:M:D
  180  JetScaleEff4                           1.0398   +/-   0.9931        :N:M:D
  181  JetScaleEff5                          -1.9373   +/-   0.9927        :N:M:D
  182  JetScaleEff6                           2.0112   +/-   0.9873        :N:M:D
  183  JetScaleEta1                           1.5258   +/-   0.1777        :N:M:D
  184  JetScaleEta2                          -1.7598   +/-   0.8574        :N:M:D
  185  JetScaleHighPt                         0.0000   +/-   1.0000        :N:M:D
  186  JetScaleMC                             0.0000   +/-   1.0000        :N:M:D
  187  JetScalePileup1                       -0.9579   +/-   0.7706        :N:M:D
  188  JetScalePileup2                        0.3618   +/-   0.5502        :N:M:D
  189  JetScalePileup3                        2.1659   +/-   0.9895        :N:M:D
  190  JetScalePileup4                        2.9083   +/-   0.8215        :N:M:D
  191  JetScaleFlav1Known                    -3.3821   +/-   0.8393        :N:M:D
  192  JetScaleFlav2                          1.1191   +/-   0.2340        :N:M:D
  193  JetScaleBjet                          -0.0102   +/-   1.0000        :N:M:D
  194  JetScalepunchT                         0.0000   +/-   1.0000        :N:M:D
  195  JetResolution10                       -1.1344   +/-   0.1310        :N:M:D
  196  JetSFBeff                             -0.7929   +/-   0.9705        :N:M:D
  197  JetSFCeff                             -1.1885   +/-   0.9742        :N:M:D
  198  JetSFLmistag                           0.0974   +/-   0.9958        :N:M:D
  199  JetSFHighPt                            0.0000   +/-   1.0000        :N:M:D
  200  JetJVFcut                             -3.9238   +/-   0.7729        :N:M:D
  201  ElScaleR12                            -0.1430   +/-   0.9994        :N:M:D
  202  ElScaleZee                             4.6740   +/-   0.7578        :N:M:D
  203  ElScalePS                              0.0204   +/-   1.0000        :N:M:D
  204  ElResolution                           0.0441   +/-   0.9982        :N:M:D
  205  ElSFReco                              -0.6798   +/-   0.9902        :N:M:D
  206  ElSFId                                -3.4977   +/-   0.9098        :N:M:D
  207  ElSFTrigger                           -2.0427   +/-   0.9377        :N:M:D
  208  ElSFIso                               -0.2133   +/-   0.9952        :N:M:D
  209  ElSFChargeMisID                        0.0000   +/-   1.0000        :N:M:D
  210  METScale                              -3.3252   +/-   0.7452        :N:M:D
  211  METResLong                             3.2502   +/-   0.6291        :N:M:D
  212  METResTrans                           -1.4096   +/-   0.7050        :N:M:D
  213  PileupWeight                           2.5618   +/-   0.6401        :N:M:D
  214  QCDlowRange                           -0.8229   +/-   0.9797        :N:M:D
  215  QCDhighRange                           0.1354   +/-   0.9988        :N:M:D
  216  QCDvarIso                             -3.8633   +/-   0.9634        :N:M:D
  217  QCDvarElID                             5.7015   +/-   0.6588        :N:M:D
  218  QCDotherGen                            0.2678   +/-   0.9968        :N:M:D
  219  QCDfitRebin                           -0.0762   +/-   0.9997        :N:M:D
  220  XsecZ                                 -1.9830   +/-   0.9190        :N:M:D
  221  XsecTop                                0.7379   +/-   0.9961        :N:M:D
  222  XsecDibos                              0.2231   +/-   0.9995        :N:M:D
  223  BkgTtbarNorm                          -0.5931   +/-   0.9959        :N:M:D
  224  WHFmodel                              -4.0516   +/-   0.8204        :N:M:D
  225  LumiUncert                             0.1935   +/-   0.9925        :N:M:D
  226  UnfoldOtherGen                        -0.1361   +/-   0.0661        :N:M:D
  227  UnfoldReweight                         0.0000   +/-   1.0000        :N:M:D
